ScientificName,SpecCode,CommonName,Environments,Subspecies
Pastinachus ater,65900,Broad cowtail ray,"['brackish', 'salt']",[]
Pastinachus gracilicaudus,65553,Narrowtail stingray,['salt'],[]
Pastinachus sephen,8203,௭ல்த்தீருக்கை,"['fresh', 'brackish', 'salt']",[]
Pastinachus solocirostris,63343,Karekoon-naaskelrai,"['brackish', 'salt']",[]
Pastinachus stellurostris,65554,Starrynose stingray,"['fresh', 'brackish']",[]
