ScientificName,SpecCode,CommonName,Environments,Subspecies
Otophidium chickcharney,16526,Congriperla fantasma,['salt'],[]
Otophidium dormitator,3118,Sleeper cusk,['salt'],[]
Otophidium indefatigabile,13939,Bighead cusk eel,['salt'],[]
Otophidium omostigma,3119,Congriperla lunareja,['salt'],[]
