ScientificName,SpecCode,CommonName,Environments,Subspecies
Lepophidium aporrhox,7552,Brotule sombre,['salt'],[]
Lepophidium brevibarbe,7553,Blackedge Cusk-eel,['salt'],[]
Lepophidium collettei,66836,Brazilian cusk-eel,['salt'],[]
Lepophidium crossotum,66844,Whitespot cusk-eel,['salt'],[]
Lepophidium cultratum,66843,Blackear cusk-eel,['salt'],[]
Lepophidium entomelan,66839,Blackthroat cusk-eel,['salt'],[]
Lepophidium gilmorei,67439,Pepperfin cusk-eel,['salt'],[]
Lepophidium hubbsi,66855,Panamic cusk-eel,['salt'],[]
Lepophidium inca,66856,Incan cusk-eel,['salt'],[]
Lepophidium jeannae,3110,Congriperla jaspeada,['salt'],[]
Lepophidium kallion,56334,Palenose cusk-eel,['salt'],[]
Lepophidium marmoratum,56418,Cá Chồn khoang,['salt'],[]
Lepophidium microlepis,13930,Congriperla plateada,['salt'],[]
Lepophidium negropinna,13931,Congrioperla pintada,['salt'],[]
Lepophidium pardale,13932,Congrio,['salt'],[]
Lepophidium pheromystax,7554,Blackedge cusk-eel,['salt'],[]
Lepophidium profundorum,5420,Blackrim cusk-eel,['salt'],[]
Lepophidium prorates,13933,Congriperla cornuda,['salt'],[]
Lepophidium robustum,67438,Robust cusk-eel,['salt'],[]
Lepophidium staurophor,12046,Barred cusk-eel,['salt'],[]
Lepophidium stigmatistium,13934,Blotchfin cusk eel,['salt'],[]
Lepophidium wileyi,66845,Fringed cusk-eel,['salt'],[]
Lepophidium zophochir,66837,Sooty cusk-eel,['salt'],[]
