ScientificName,SpecCode,CommonName,Environments,Subspecies
Davidijordania brachyrhynchus,23815,Nirami-sarasagaji,['salt'],[]
Davidijordania jordaniana,47875,鰭斑喬丹綿鳚,['salt'],[]
Davidijordania lacertina,23816,Naga-sarasagaji,['salt'],[]
Davidijordania poecilimon,23814,Hime-sarasagaji,['salt'],[]
Davidijordania yabei,63769,Kurakake-sarasagaji,['salt'],[]
