ScientificName,SpecCode,CommonName,Environments,Subspecies
Pachycara alepidotum,63161,,['salt'],[]
Pachycara andersoni,60663,Anderson's eelpout,['salt'],[]
Pachycara arabica,60664,Arabian eelpout,['salt'],[]
Pachycara brachycephalum,7034,Shorthead eelpout,['salt'],[]
Pachycara bulbiceps,25276,Lycode obèse,['salt'],[]
Pachycara caribbaeum,68073,,['salt'],[]
Pachycara cousinsi,63953,,['salt'],[]
Pachycara crassiceps,22560,Brown eelpout,['salt'],[]
Pachycara crossacanthum,48290,纓刺壯綿鳚,['salt'],[]
Pachycara dolichaulus,64615,,['salt'],[]
Pachycara garricki,48291,加氏壮绵鳚,['salt'],[]
Pachycara goni,48292,冈氏壮绵鳚,['salt'],[]
Pachycara gymninium,48293,Nakednape eelpout,['salt'],[]
Pachycara karenae,67016,,['salt'],[]
Pachycara lepinium,48295,Scalynape eelpout,['salt'],[]
Pachycara matallanasi,69329,,['salt'],[]
Pachycara mesoporum,48299,中孔壮绵鳚,['salt'],[]
Pachycara microcephalum,27752,Jensensmjóri,['salt'],[]
Pachycara nazca,58989,秘魯壯綿鳚,['salt'],[]
Pachycara pammelas,48301,全黑壮绵鳚,['salt'],[]
Pachycara priedei,63952,,['salt'],[]
Pachycara rimae,48303,里氏壮绵鳚,['salt'],[]
Pachycara saldanhai,62054,,['salt'],[]
Pachycara shcherbachevi,48304,希氏壮绵鳚,['salt'],[]
Pachycara sulaki,48306,沙氏壮绵鳚,['salt'],[]
Pachycara suspectum,48309,野壮绵鳚,['salt'],[]
Pachycara thermophilum,56728,蛇壮绵鳚,['salt'],[]
