ScientificName,SpecCode,CommonName,Environments,Subspecies
Scopelarchus analis,16630,Blackbelly pearleye,['salt'],[]
Scopelarchus guentheri,16633,Staring pearleye,['salt'],[]
Scopelarchus michaelsarsi,16636,Bigfin pearleye,['salt'],[]
Scopelarchus stephensi,59942,胸斑珠目魚,['salt'],[]
