ScientificName,SpecCode,CommonName,Environments,Subspecies
Chelidoperca africana,5100,African perchlet,['salt'],[]
Chelidoperca barazeri,69284,Barazer's perchlet,['salt'],[]
Chelidoperca cerasina,69280,Cherry perchlet,['salt'],[]
Chelidoperca flavimacula,69485,Yellow-spotted perchlet,['salt'],[]
Chelidoperca flavolineata,69281,Yellow-banded perchlet,['salt'],[]
Chelidoperca formosa,69650,Taiwanese perchlet,['salt'],[]
Chelidoperca hirundinacea,8237,Bigeye grouper,['salt'],[]
Chelidoperca investigatoris,60291,Investigator perchlet,['salt'],[]
Chelidoperca lecromi,56308,Coral Sea perchlet,['salt'],[]
Chelidoperca leucostigmata,69282,White-spotted perchlet,['salt'],[]
Chelidoperca maculicauda,66968,Indian perchlet,['salt'],[]
Chelidoperca margaritifera,15050,Cá Mú đuôi bằng,['salt'],[]
Chelidoperca microdon,69283,Small-toothed perchlet,['salt'],[]
Chelidoperca myathantuni,69484,Mya Than Tun's perchlet,['salt'],[]
Chelidoperca occipitalis,66969,Arabian perchlet,['salt'],[]
Chelidoperca pleurospilus,23418,Arafura perchlet,['salt'],[]
Chelidoperca santosi,67613,Pogi perchlet,['salt'],[]
Chelidoperca stella,68588,Star-spotted perchlet,['salt'],[]
Chelidoperca tosaensis,68807,Red-spot perchlet,['salt'],[]
