ScientificName,SpecCode,CommonName,Environments,Subspecies
Argyripnus atlanticus,11678,,['salt'],[]
Argyripnus boreopacificus,70470,,['salt'],[]
Argyripnus brocki,7386,Brock's bristle-mouth fish,['salt'],[]
Argyripnus electronus,54314,,['salt'],[]
Argyripnus ephippiatus,7387,Gilbert & Cramer's bristle-mouth fish,['salt'],[]
Argyripnus hulleyi,65528,Brossé réunionnanais,['salt'],[]
Argyripnus iridescens,24494,Brilliant pearlside,['salt'],[]
Argyripnus pharos,63903,,['salt'],[]
Argyripnus scharpfi,70589,,['salt'],[]
