ScientificName,SpecCode,CommonName,Environments,Subspecies
Psettina brevirictis,8901,Dapang bilog,['salt'],[]
Psettina filimana,55433,丝指鳒鲆,['salt'],[]
Psettina gigantea,8282,Combscale flounder,['salt'],[]
Psettina hainanensis,56089,海南鰜鮃,['salt'],[]
Psettina iijimae,12569,Iijima flounder,['salt'],[]
Psettina multisquamea,58968,多鱗鐮鮃,['salt'],[]
Psettina profunda,15586,深海鰜鮃,['salt'],[]
Psettina senta,54942,,['salt'],[]
Psettina tosana,24224,Tosadarumagarei,['salt'],[]
Psettina variegata,15587,Dapang bilog,['salt'],[]
