ScientificName,SpecCode,CommonName,Environments,Subspecies
Bothus assimilis,55431,圆鳞鲆,['salt'],[]
Bothus constellatus,8274,Lenguado,['salt'],[]
Bothus ellipticus,58963,,['salt'],[]
Bothus guibei,8830,Carta-da-Guiné,['salt'],[]
Bothus leopardinus,13556,Lenguado leopardo,['salt'],[]
Bothus lunatus,978,Arreves,['salt'],[]
Bothus maculiferus,7529,Lenguado manchado,['salt'],[]
Bothus mancus,7641,Ali,['salt'],[]
Bothus mellissi,8832,Flounder,['salt'],[]
Bothus myriaster,1322,Aasia rombkala,['salt'],[]
Bothus ocellatus,4207,Aramaçã,['salt'],[]
Bothus pantherinus,1321,Ali,['salt'],[]
Bothus podas,207,Arumbulu,['salt'],[]
Bothus robinsi,4208,Chueco dos manchas,['salt'],[]
Bothus swio,58971,印度洋鮃,['salt'],[]
Bothus tricirrhitus,58972,三髯鮃,['salt'],[]
Bothus ypsigrammus,69670,,['salt'],[]
