ScientificName,SpecCode,CommonName,Environments,Subspecies
Chloroscombrus chrysurus,385,Adjago,"['brackish', 'salt']",[]
Chloroscombrus orqueta,1937,Abundancia,"['brackish', 'salt']",[]
