ScientificName,SpecCode,CommonName,Environments,Subspecies
Laetacara araguaiae,64940,,['fresh'],[]
Laetacara curviceps,12262,Akara cetkowana,['fresh'],[]
Laetacara dorsigera,12264,Acará,['fresh'],[]
Laetacara flamannellus,66945,,['fresh'],[]
Laetacara flavilabris,26730,Bujurqui,['fresh'],[]
Laetacara fulvipinnis,63488,,['fresh'],[]
Laetacara thayeri,26728,Gelblippen-Buntbarsch,['fresh'],[]
