ScientificName,SpecCode,CommonName,Environments,Subspecies
Callochromis macrops,8122,Kuparihiekkahautoja,['fresh'],[]
Callochromis melanostigma,8149,Nördlicher Großaugen-Maulbrüter,['fresh'],[]
Callochromis pleurospilus,8151,Glanzmaulbrüter,['fresh'],[]
