ScientificName,SpecCode,CommonName,Environments,Subspecies
Tylochromis aristoma,8986,美口球丽鱼,['fresh'],[]
Tylochromis bangwelensis,8707,Hump-back bream,['fresh'],[]
Tylochromis elongatus,8990,Soukkaseuloja,['fresh'],[]
Tylochromis intermedius,8992,Faragbon,['fresh'],[]
Tylochromis jentinki,2491,Akpadekui,"['fresh', 'brackish']",[]
Tylochromis labrodon,9125,Huuliseuloja,['fresh'],[]
Tylochromis lateralis,9126,Ekeki,['fresh'],[]
Tylochromis leonensis,9128,Punaeväseuloja,['fresh'],[]
Tylochromis microdon,9131,,['fresh'],[]
Tylochromis mylodon,9132,Mweru hump-backed bream,['fresh'],[]
Tylochromis polylepis,9135,Metallimutahautoja,['fresh'],[]
Tylochromis praecox,9137,,['fresh'],[]
Tylochromis pulcher,9138,,['fresh'],[]
Tylochromis regani,9141,,['fresh'],[]
Tylochromis robertsi,9142,,['fresh'],[]
Tylochromis sudanensis,9145,Sudaninseuloja,['fresh'],[]
Tylochromis trewavasae,9154,,['fresh'],[]
Tylochromis variabilis,9156,Ekeki,['fresh'],[]
