ScientificName,SpecCode,CommonName,Environments,Subspecies
Lepidiolamprologus attenuatus,8626,Einfleck-Tanganjikasee-Buntbarsch,['fresh'],[]
Lepidiolamprologus boulengeri,8650,Boulengers Schneckenbuntbarsch,['fresh'],[]
Lepidiolamprologus elongatus,8628,Helmiluola-ahven,['fresh'],[]
Lepidiolamprologus hecqui,8669,Hecqs Tanganjikasee-Buntbarsch,['fresh'],[]
Lepidiolamprologus kamambae,66707,,['fresh'],[]
Lepidiolamprologus kendalli,8629,Kendalls Tanganjikasee-Buntbarsch,['fresh'],[]
Lepidiolamprologus meeli,8673,Täpläkotiloahven,['fresh'],[]
Lepidiolamprologus mimicus,64225,,['fresh'],[]
Lepidiolamprologus profundicola,8631,Ruskoluola-ahven,['fresh'],[]
Lepidiolamprologus variostigma,60405,Hohtoluola-ahven,['fresh'],[]
