ScientificName,SpecCode,CommonName,Environments,Subspecies
Aequidens chimantanus,46570,Chusco,['fresh'],[]
Aequidens diadema,13108,Diadem-Buntbarsch,['fresh'],[]
Aequidens epae,51471,Epankirjoahven,['fresh'],[]
Aequidens gerciliae,51469,葛西宝丽鱼,['fresh'],[]
Aequidens mauesanus,50071,Selkätäpläkirjoahven,['fresh'],[]
Aequidens metae,12273,Meta-Buntbarsch,['fresh'],[]
Aequidens michaeli,51472,Sokkelokirjoahven,['fresh'],[]
Aequidens pallidus,46581,Acará,['fresh'],[]
Aequidens paloemeuensis,47545,Agudédé,['fresh'],[]
Aequidens patricki,26733,Ruostepääkirjoahven,['fresh'],[]
Aequidens plagiozonatus,46586,Acará,['fresh'],[]
Aequidens potaroensis,46594,Kuukirjoahven,['fresh'],[]
Aequidens rondoni,52210,Täpläselkäkirjoahven,['fresh'],[]
Aequidens superomaculatum,69064,,['fresh'],[]
Aequidens tetramerus,12278,Acará,['fresh'],[]
Aequidens tubicen,57663,管宝丽鱼,['fresh'],[]
Aequidens viridis,57661,Acará cascudo,['fresh'],[]
