ScientificName,SpecCode,CommonName,Environments,Subspecies
Mikrogeophagus altispinosus,15902,Bolivianischer Schmetterlingsbuntbarsch,['fresh'],[]
Mikrogeophagus ramirezi,12305,Butterfly cichlid,['fresh'],[]
