ScientificName,SpecCode,CommonName,Environments,Subspecies
Amphilophus amarillo,61773,,['fresh'],[]
Amphilophus astorquii,63713,Black midas cichlid,['fresh'],[]
Amphilophus chancho,63710,,['fresh'],[]
Amphilophus citrinellus,4786,Midas cichlid,['fresh'],[]
Amphilophus flaveolus,63711,,['fresh'],[]
Amphilophus globosus,66053,,['fresh'],[]
Amphilophus hogaboomorum,28151,Guapotillo,"['fresh', 'brackish']",[]
Amphilophus istlanus,26777,Komeettakirjoahven,['fresh'],[]
Amphilophus labiatus,28238,Huulikirjoahven,['fresh'],[]
Amphilophus lyonsi,26737,Lyons Buntbarsch,['fresh'],[]
Amphilophus margaritifer,26752,珠丽体鱼,['fresh'],[]
Amphilophus sagittae,61774,,['fresh'],[]
Amphilophus supercilius,66052,,['fresh'],[]
Amphilophus tolteca,67208,,['fresh'],[]
Amphilophus trimaculatus,4692,Mojarra prieta,['fresh'],[]
Amphilophus viridis,67207,,['fresh'],[]
Amphilophus xiloaensis,61775,,['fresh'],[]
Amphilophus zaliosus,12324,Arrow cichlid,['fresh'],[]
