ScientificName,SpecCode,CommonName,Environments,Subspecies
Gila atraria,2756,Gila utažská,['fresh'],[]
Gila brevicauda,61402,Carpa colicorta,['fresh'],[]
Gila coerulea,2759,Blue chub,['fresh'],[]
Gila conspersa,56196,Carpa de Mayrán,['fresh'],[]
Gila coriacea,2803,Moapa Dace,['fresh'],[]
Gila crassicauda,2761,Gila tlustoocasá,['fresh'],[]
Gila cypha,2762,Gila arizonská,['fresh'],[]
Gila ditaenia,2763,Carpa sonorense,['fresh'],[]
Gila elegans,2764,Bonytail,['fresh'],[]
Gila eremica,58275,Carpa del desierto,['fresh'],[]
Gila intermedia,6119,Carpa del Gila,['fresh'],[]
Gila minacae,61956,Carpa cola redonda mexicana,['fresh'],[]
Gila modesta,6120,Carpa de Saltillo,['fresh'],[]
Gila nigra,60914,Headwater chub,['fresh'],[]
Gila nigrescens,2765,Carpa de Chihuahua,['fresh'],[]
Gila orcuttii,2766,Arroyo chub,['fresh'],[]
Gila pandora,2767,Gila riograndská,['fresh'],[]
Gila pulchra,56255,Carpa del Conchos,['fresh'],[]
Gila purpurea,2768,Carpa púrpura,['fresh'],[]
Gila robusta,2769,Gila nevadská,['fresh'],[]
Gila seminuda,61890,Neitsijõe gilaturb,['fresh'],[]
