ScientificName,SpecCode,CommonName,Environments,Subspecies
Macrhybopsis aestivalis,2778,Carpa pecosa,['fresh'],[]
Macrhybopsis australis,61885,Prairie chub,['fresh'],[]
Macrhybopsis boschungi,68517,Mobile chub,['fresh'],[]
Macrhybopsis etnieri,68518,Coosa chub,['fresh'],[]
Macrhybopsis gelida,2783,Sturgeon Chub,['fresh'],[]
Macrhybopsis hyostoma,61906,Orik-saleturbik,['fresh'],[]
Macrhybopsis marconis,61897,Burrhead chub,['fresh'],[]
Macrhybopsis meeki,2789,Seglfinnedøbel,['fresh'],[]
Macrhybopsis pallida,68519,Pallid chub,['fresh'],[]
Macrhybopsis storeriana,2792,Hõbedane saleturbik,['fresh'],[]
Macrhybopsis tetranema,61896,Peppered chub,['fresh'],[]
Macrhybopsis tomellerii,68520,Gulf chub,['fresh'],[]
