ScientificName,SpecCode,CommonName,Environments,Subspecies
Leucos albus,66286,Valge särg,['fresh'],[]
Leucos aula,26082,Dalmaatsia särg,['fresh'],[]
Leucos basak,48461,Albaania särg,['fresh'],[]
Leucos panosi,62588,Acheloos roach,['fresh'],[]
Leucos ylikiensis,49062,Chirokova,['fresh'],[]
