ScientificName,SpecCode,CommonName,Environments,Subspecies
Alburnus adanensis,65224,Adana bleak,['fresh'],[]
Alburnus akili,9530,Beysehir bleak,['fresh'],[]
Alburnus albidus,25774,Alborella,['fresh'],[]
Alburnus alburnus,4730,Ablé,"['fresh', 'brackish']",[]
Alburnus arborella,62353,Aadria viidikas,['fresh'],[]
Alburnus atropatenae,55304,Iraani viidkas,['fresh'],[]
Alburnus attalus,64207,Bakır shemaya,['fresh'],[]
Alburnus baliki,58198,Antalya bleak,['fresh'],[]
Alburnus battalgilae,64208,Gediz shemaya,['fresh'],[]
Alburnus belvica,25857,Ciroja,['fresh'],[]
Alburnus caeruleus,52604,Inci balığı,"['fresh', 'brackish']",[]
Alburnus carianorum,70173,,['fresh'],[]
Alburnus carinatus,65222,Inci balığı,['fresh'],[]
Alburnus chalcoides,5473,Ablette de lacs,"['fresh', 'brackish']",[]
Alburnus danubicus,64205,Doonau viidikas,['fresh'],[]
Alburnus demiri,64094,Demiri viidikas,['fresh'],[]
Alburnus derjugini,65225,Derjugini viidikas,['fresh'],[]
Alburnus doriae,61948,Amirkabir's bleak,['fresh'],[]
Alburnus escherichii,52607,Caucasian bleak,"['fresh', 'brackish']",[]
Alburnus filippii,48173,Inci balığı,['fresh'],[]
Alburnus heckeli,52608,Hazar bleak,"['fresh', 'brackish']",[]
Alburnus hohenackeri,48172,Inci balığı,"['fresh', 'brackish']",[]
Alburnus istanbulensis,65101,Inci balığı,['fresh'],[]
Alburnus kotschyi,67460,Arsuz bleak,['fresh'],[]
Alburnus leobergi,64199,Aasovi viidikas,"['fresh', 'brackish']",[]
Alburnus macedonicus,65102,Doirani viidikas,['fresh'],[]
Alburnus magnificus,70263,,['fresh'],[]
Alburnus mandrensis,65103,Mandra viidikas,['fresh'],[]
Alburnus maximus,69022,,['fresh'],[]
Alburnus mento,62440,Alpen-Ukelei,['fresh'],[]
Alburnus mentoides,65056,Crimea shemaya,"['fresh', 'brackish']",[]
Alburnus mossulensis,52610,Mossul bleak,"['fresh', 'brackish']",[]
Alburnus nasreddini,52612,Eber bleak,"['fresh', 'brackish']",[]
Alburnus neretvae,65845,Neretva viidikas,['fresh'],[]
Alburnus nicaeensis,65223,Inci balığı,['fresh'],[]
Alburnus orontis,52615,Anadolu inci balığı,"['fresh', 'brackish']",[]
Alburnus qalilus,61862,Süüria viidikas,['fresh'],[]
Alburnus sarmaticus,64201,Sarmaatia viidikas,"['fresh', 'brackish']",[]
Alburnus sava,68538,Bucov,['fresh'],[]
Alburnus schischkovi,65104,Black Sea bleak,['fresh'],[]
Alburnus scoranza,65057,Gjuca,['fresh'],[]
Alburnus selcuklui,68276,,['fresh'],[]
Alburnus sellal,52618,Aleppo viidikas,"['fresh', 'brackish']",[]
Alburnus tarichi,9635,Inci kefali,['fresh'],[]
Alburnus thessalicus,65226,Tessaalia viidikas,['fresh'],[]
Alburnus timarensis,68229,,['fresh'],[]
Alburnus vistonicus,64197,Vistonia shemaja,['fresh'],[]
Alburnus volviticus,64198,Volvi viidikas,['fresh'],[]
Alburnus zagrosensis,65189,Zagrose viidikas,['fresh'],[]
