ScientificName,SpecCode,CommonName,Environments,Subspecies
Dibranchus accinctus,58639,,['salt'],[]
Dibranchus atlanticus,4956,Atlantic batfish,['salt'],[]
Dibranchus cracens,58632,,['salt'],[]
Dibranchus discors,58638,,['salt'],[]
Dibranchus erinaceus,58636,Igelkottsulk,['salt'],[]
Dibranchus hystrix,58630,糙長鰭蝠魚,['salt'],[]
Dibranchus japonicus,23252,Japanese seabat,['salt'],[]
Dibranchus nasutus,61055,,['salt'],[]
Dibranchus nudivomer,58637,裸犁長鰭蝠魚,['salt'],[]
Dibranchus sparsus,58634,鯛形長鰭蝠魚,['salt'],[]
Dibranchus spinosus,58635,Murciélago,['salt'],[]
Dibranchus spongiosa,58631,海綿(棲)長鰭蝠魚,['salt'],[]
Dibranchus tremendus,58629,,['salt'],[]
Dibranchus velutinus,58633,,['salt'],[]
