ScientificName,SpecCode,CommonName,Environments,Subspecies
Halieutaea brevicauda,14051,Batfish,['salt'],[]
Halieutaea coccinea,10643,Anglerfish Rattlefish,['salt'],[]
Halieutaea fitzsimonsi,10257,Circular seabat,['salt'],[]
Halieutaea fumosa,8179,Anglerfish Batfish,['salt'],[]
Halieutaea hancocki,16840,Hairy seabat,['salt'],[]
Halieutaea indica,10332,Anglerfish,['salt'],[]
Halieutaea nigra,58662,黑棘茄魚,['salt'],[]
Halieutaea retifera,57901,Torpedoranglefisk,['salt'],[]
Halieutaea stellata,10331,Akagutsu,['salt'],[]
