ScientificName,SpecCode,CommonName,Environments,Subspecies
Arapaima agassizii,67125,Agassizi arapaima,['fresh'],[]
Arapaima gigas,2076,Arapaima,['fresh'],[]
Arapaima leptosoma,67123,Sale arapaima,['fresh'],[]
Arapaima mapae,67124,Amapá arapaima,['fresh'],[]
