ScientificName,SpecCode,CommonName,Environments,Subspecies
Rheocles alaotrensis,9884,Antsiriva,['fresh'],[]
Rheocles derhami,58323,,['fresh'],[]
Rheocles lateralis,10533,Zona,['fresh'],[]
Rheocles pellegrini,9886,Zona,['fresh'],[]
Rheocles sikorae,9885,Punaeväkatrana,['fresh'],[]
Rheocles vatosoa,59769,,['fresh'],[]
Rheocles wrightae,10535,Zona,['fresh'],[]
