ScientificName,SpecCode,CommonName,Environments,Subspecies
Myctophum affine,7424,Lantern fish,"['brackish', 'salt']",[]
Myctophum aurolaternatum,4489,Cá Phát sáng,['salt'],[]
Myctophum brachygnathum,10699,Shortjaw lanternfish,['salt'],[]
Myctophum fissunovi,10270,費氏燈籠魚,['salt'],[]
Myctophum indicum,61053,,['salt'],[]
Myctophum lunatum,59146,新月灯笼鱼,['salt'],[]
Myctophum lychnobium,27422,双灯灯笼鱼,['salt'],[]
Myctophum nitidulum,4490,Divertido,['salt'],[]
Myctophum orientale,22994,Oriental lanternfish,['salt'],[]
Myctophum ovcharovi,60931,奥氏灯笼鱼,['salt'],[]
Myctophum punctatum,1328,Ancioja 'i funnu,['salt'],[]
