ScientificName,SpecCode,CommonName,Environments,Subspecies
Jaydia albomarginatus,59774,白边天竺鱼,['salt'],[]
Jaydia argyrogaster,14881,Brown-spotted cardinalfish,['salt'],[]
Jaydia carinatus,9239,Backspot cardinalfish,['salt'],[]
Jaydia catalai,60377,,['salt'],[]
Jaydia ellioti,5751,Cá Sơn viền đen,['salt'],[]
Jaydia erythrophthalma,67824,,['salt'],[]
Jaydia hungi,56482,亨氏天竺鯛,['salt'],[]
Jaydia lineata,8231,Apogon,['salt'],[]
Jaydia melanopus,11666,Badir,['salt'],[]
Jaydia novaeguineae,27483,,['salt'],[]
Jaydia photogaster,57980,Silverbelly cardinalfish,['salt'],[]
Jaydia poeciloptera,6600,Cardinalfish,"['brackish', 'salt']",[]
Jaydia quartus,59185,,['salt'],[]
Jaydia queketti,8011,Kolvin-kardinaal,['salt'],[]
Jaydia smithi,59514,Smith's cardinalfish,['salt'],[]
Jaydia striata,59187,Cá Sơn vây rộng,['salt'],[]
Jaydia striatodes,60376,印度洋天竺鯛,['salt'],[]
Jaydia tchefouensis,60414,,['salt'],[]
Jaydia truncata,58304,Cardinalfish,['salt'],[]
