ScientificName,SpecCode,CommonName,Environments,Subspecies
Ostorhinchus angustatus,5766,Apogon rayé,['salt'],[]
Ostorhinchus aphanes,66649,,['salt'],[]
Ostorhinchus apogonoides,10294,Aohaha-tenjikudai,['salt'],[]
Ostorhinchus aroubiensis,61606,,['salt'],[]
Ostorhinchus aterrimus,60359,,['salt'],[]
Ostorhinchus atrogaster,12565,Blackbelly cardinalfish,['salt'],[]
Ostorhinchus aureus,4837,Aosuji-tenjikudai,['salt'],[]
Ostorhinchus brevispinis,61523,,['salt'],[]
Ostorhinchus bryx,57868,Offshore cardinalfish,['salt'],[]
Ostorhinchus capricornis,46519,Capricorn cardinalfish,['salt'],[]
Ostorhinchus cavitensis,25109,Cardinalfish,"['brackish', 'salt']",[]
Ostorhinchus chalcius,55305,,['salt'],[]
Ostorhinchus cheni,54177,Munahosi-ishimochi,['salt'],[]
Ostorhinchus chrysopomus,58153,Cheek-spot cardinalfish,['salt'],[]
Ostorhinchus chrysotaenia,13003,High-fin cardinal,['salt'],[]
Ostorhinchus cladophilos,60350,Shelter cardinalfish,['salt'],[]
Ostorhinchus compressus,5769,Bagsang,['salt'],[]
Ostorhinchus cookii,9240,Blackbanded cardinal,['salt'],[]
Ostorhinchus cyanosoma,4600,Apogon à rayures jaunes,['salt'],[]
Ostorhinchus cyanotaenia,60349,,['salt'],[]
Ostorhinchus dispar,5759,Redspot cardinalfish,['salt'],[]
Ostorhinchus diversus,59180,,['salt'],[]
Ostorhinchus doederleini,8587,Apogon,['salt'],[]
Ostorhinchus endekataenia,6524,Bengali,['salt'],[]
Ostorhinchus fasciatus,6605,Bangha,['salt'],[]
Ostorhinchus flagelliferus,16886,Coachwhip cardinal,['salt'],[]
Ostorhinchus flavus,46518,Brassy cardinalfish,['salt'],[]
Ostorhinchus fleurieu,4838,Amori ai,"['brackish', 'salt']",[]
Ostorhinchus franssedai,25051,Dangat,['salt'],[]
Ostorhinchus fukuii,54176,Futasuji-ishimochi,['salt'],[]
Ostorhinchus griffini,50880,Cardinalfish,['salt'],[]
Ostorhinchus gularis,56481,Gular cardinalfish,['salt'],[]
Ostorhinchus hartzfeldii,5760,Cardinal fish,['salt'],[]
Ostorhinchus hoevenii,8588,Dangat,"['brackish', 'salt']",[]
Ostorhinchus holotaenia,46445,Cardinalfish,['salt'],[]
Ostorhinchus ishigakiensis,23454,Miyako-ishimochi,['salt'],[]
Ostorhinchus jenkinsi,24339,Dangat,['salt'],[]
Ostorhinchus kiensis,8230,Broad-banded cardinalfish,"['brackish', 'salt']",[]
Ostorhinchus komodoensis,59181,Komodo cardinalfish,['salt'],[]
