ScientificName,SpecCode,CommonName,Environments,Subspecies
Glossamia abo,60360,,['fresh'],[]
Glossamia aprion,14863,Blanchard's perchelet,['fresh'],[]
Glossamia arguni,66195,,['fresh'],[]
Glossamia beauforti,25767,Beaufort's mouth almighty,['fresh'],[]
Glossamia gjellerupi,25768,Gjellerup's cardinalfish,['fresh'],[]
Glossamia heurni,60356,,['fresh'],[]
Glossamia narindica,25771,Slender mouth almighty,['fresh'],[]
Glossamia sandei,25772,Sande's mouth almighty,['fresh'],[]
Glossamia timika,65604,Timika Mouth Almighty,['fresh'],[]
Glossamia trifasciata,26141,Three-barred mouth almighty,['fresh'],[]
Glossamia wichmanni,26142,Wichmann's cardinalfish,['fresh'],[]
