ScientificName,SpecCode,CommonName,Environments,Subspecies
Lobocheilos bo,17416,Bö sagarlõug,['fresh'],[]
Lobocheilos cornutus,54685,Mujuk bandonský,['fresh'],[]
Lobocheilos cryptopogon,27153,Pasoj vouskatý,['fresh'],[]
Lobocheilos davisi,27154,Davise sagarlõug,['fresh'],[]
Lobocheilos delacouri,27155,Delacouri sagarlõug,['fresh'],[]
Lobocheilos erinaceus,63829,Karenina-sagarlõug,['fresh'],[]
Lobocheilos falcifer,22806,Ahan,['fresh'],[]
Lobocheilos fowleri,54686,Fowleri sagarlõug,['fresh'],[]
Lobocheilos gracilis,27156,Mujuk štíhlý,['fresh'],[]
Lobocheilos ixocheilos,63830,Sumatra sagarlõug,['fresh'],[]
Lobocheilos kajanensis,17418,Kayani sagarlõug,['fresh'],[]
Lobocheilos lehat,17419,Jaava sagarlõug,['fresh'],[]
Lobocheilos melanotaenia,27157,Mujuk černopruhý,['fresh'],[]
Lobocheilos nigrovittatus,54687,Mujuk thajský,['fresh'],[]
Lobocheilos ovalis,63831,,['fresh'],[]
Lobocheilos quadrilineatus,27158,Lappen-Lipper,['fresh'],[]
Lobocheilos rhabdoura,27159,Juttsaba-sagarlõug,['fresh'],[]
Lobocheilos schwanenfeldii,22807,Mujuk Schwanenfeldův,['fresh'],[]
Lobocheilos tenura,63832,Salesaba-sagarlõug,['fresh'],[]
Lobocheilos terminalis,63833,Sabahi sagarlõug,['fresh'],[]
Lobocheilos thavili,54688,Mujuk rajaburský,['fresh'],[]
Lobocheilos trangensis,54689,Mujuk trangenský,['fresh'],[]
Lobocheilos unicornis,63834,Narval-sagarlõug,['fresh'],[]
