ScientificName,SpecCode,CommonName,Environments,Subspecies
Carasobarbus apoensis,27863,Arabian himri,['fresh'],[]
Carasobarbus canis,26489,Binit gdolat kaskas,['fresh'],[]
Carasobarbus chantrei,54715,Antakya barbell,['fresh'],[]
Carasobarbus exulatus,27866,Hadhramaut himri,['fresh'],[]
Carasobarbus fritschii,11354,Maroko pardkala,['fresh'],[]
Carasobarbus harterti,11355,Harterti pardkala,['fresh'],[]
Carasobarbus kosswigi,54809,Abu Henesh,['fresh'],[]
Carasobarbus luteus,54718,Bizir,['fresh'],[]
Carasobarbus moulouyensis,68138,,['fresh'],[]
Carasobarbus sublimus,46472,Iraani kogerparrak,['fresh'],[]
