ScientificName,SpecCode,CommonName,Environments,Subspecies
Pseudogyrinocheilus longisulcus,65192,Zuojiangi kraapmokk,['fresh'],[]
Pseudogyrinocheilus prochilus,55362,Jangtse kraapmokk,['fresh'],[]
