ScientificName,SpecCode,CommonName,Environments,Subspecies
Dawkinsia arulius,11275,Aruli barb,['fresh'],[]
Dawkinsia assimilis,62222,Lääneghati dookinsia,['fresh'],[]
Dawkinsia austellus,70449,Austellus barb,['fresh'],[]
Dawkinsia chalakkudiensis,59835,Kerala mägipuntius,['fresh'],[]
Dawkinsia crassa,70450,Rounded filament barb,['fresh'],[]
Dawkinsia denisonii,24148,Chenkaniyan,['fresh'],[]
Dawkinsia exclamatio,62216,Kallada dookinsia,['fresh'],[]
Dawkinsia filamentosa,4473,Black spot barb,"['fresh', 'brackish']",[]
Dawkinsia rohani,65783,Rohani dookinsia,['fresh'],[]
Dawkinsia rubrotincta,66780,Punatäpp-dookinsia,['fresh'],[]
Dawkinsia singhala,62221,Singali dookinsia,['fresh'],[]
Dawkinsia srilankensis,6146,Blotched filamented barb,['fresh'],[]
Dawkinsia tambraparniei,62214,Tambraparni dookinsia,['fresh'],[]
