ScientificName,SpecCode,CommonName,Environments,Subspecies
Hampala ampalong,17391,Hampala sumatránská,['fresh'],[]
Hampala bimaculata,17392,Adung,['fresh'],[]
Hampala dispar,16178,Hampala jednoskvrnná,['fresh'],[]
Hampala lopezi,5172,Hampala Lopezova,['fresh'],[]
Hampala macrolepidota,4803,Adong,['fresh'],[]
Hampala sabana,56234,Hampala malajská,['fresh'],[]
Hampala salweenensis,47857,Hampala salvínská,['fresh'],[]
