ScientificName,SpecCode,CommonName,Environments,Subspecies
Tor ater,57967,Mahsír černý,['fresh'],[]
Tor barakae,63105,Barak mahseer,['fresh'],[]
Tor dongnaiensis,68500,Cá ngựa xám Đồng Nai,['fresh'],[]
Tor douronensis,5436,Barbo indico,['fresh'],[]
Tor khudree,13216,Arrayam,['fresh'],[]
Tor kulkarnii,60191,Dwarf mahseer,['fresh'],[]
Tor laterivittatus,28267,Mahsír širokopruhý,['fresh'],[]
Tor malabaricus,63448,Malabar mahseer,['fresh'],[]
Tor polylepis,28265,Mahsír nanlanský,['fresh'],[]
Tor putitora,9194,Assam mahseer,['fresh'],[]
Tor remadeviae,66322,Devi mahsir,['fresh'],[]
Tor sinensis,28270,Hiina mahsir,['fresh'],[]
Tor tambra,22692,Barbi,['fresh'],[]
Tor tambroides,12231,Barbo,['fresh'],[]
Tor tor,4644,Almindelig mahseer,['fresh'],[]
Tor yingjiangensis,62479,Yingjiangi mahsir,['fresh'],[]
