ScientificName,SpecCode,CommonName,Environments,Subspecies
Barbus balcanicus,61865,Balkani pardkala,['fresh'],[]
Barbus barbus,4472,Bambet,['fresh'],[]
Barbus bergi,65058,Bulgaaria pardkala,['fresh'],[]
Barbus biharicus,67877,Bihari márna,['fresh'],[]
Barbus borysthenicus,61874,Dnepri pardkala,['fresh'],[]
Barbus caninus,25792,Koirabarbi,['fresh'],[]
Barbus carottae,55348,Carotta pardkala,['fresh'],[]
Barbus carpathicus,61870,Karpaadi pardkala,['fresh'],[]
Barbus ciscaucasicus,47765,Dagestani pardkala,['fresh'],[]
Barbus cyclolepis,25847,Bıyıklı balık,['fresh'],[]
Barbus cyri,68280,Gokcha barbel,['fresh'],[]
Barbus euboicus,9589,Evia barbel,['fresh'],[]
Barbus fucini,69513,,['fresh'],[]
Barbus haasi,9591,Barbo de Cola Roja,['fresh'],[]
Barbus karunensis,68284,Belizem,['fresh'],[]
Barbus kubanicus,48353,Kuban barbel,"['fresh', 'brackish']",[]
Barbus lacerta,48354,Barbell,['fresh'],[]
Barbus lorteti,56243,Lorteti pardkala,['fresh'],[]
Barbus macedonicus,46096,Macedonian barbel,['fresh'],[]
Barbus meridionalis,5424,Balkanska mriana,['fresh'],[]
Barbus miliaris,68285,,['fresh'],[]
Barbus niluferensis,64840,Nilüferi pardkala,['fresh'],[]
Barbus oligolepis,64841,Marmara barbel,['fresh'],[]
Barbus peloponnesius,25852,Brzanka,['fresh'],[]
Barbus pergamonensis,65109,Bergama barbel,['fresh'],[]
Barbus petenyi,63609,Romanian barbel,['fresh'],[]
Barbus plebejus,25854,Barbo,['fresh'],[]
Barbus prespensis,9628,Briána,['fresh'],[]
Barbus rebeli,65308,Mrena e Fanit,['fresh'],[]
Barbus samniticus,69519,,['fresh'],[]
Barbus sperchiensis,65110,Spercheiosi pardkala,['fresh'],[]
Barbus strumicae,65111,Strumica pardkala,['fresh'],[]
Barbus tauricus,25952,Crimean barbel,"['fresh', 'brackish']",[]
Barbus thessalus,62370,Barbeau de Thessalie,['fresh'],[]
Barbus tyberinus,46148,Parma teverenská,['fresh'],[]
Barbus waleckii,65112,Visla pardkala,['fresh'],[]
