ScientificName,SpecCode,CommonName,Environments,Subspecies
Cubiceps baxteri,10197,Black cigarfish,['salt'],[]
Cubiceps caeruleus,8397,Blå tykhovedfisk,['salt'],[]
Cubiceps capensis,9888,Cape cigarfish,['salt'],[]
Cubiceps gracilis,1710,Cap escatós,['salt'],[]
Cubiceps kotlyari,15308,Kotlyar's cigarfish,['salt'],[]
Cubiceps macrolepis,51639,Krupnocheshuynyy kuboglav,['salt'],[]
Cubiceps nanus,51638,Dwarf cigarfish,['salt'],[]
Cubiceps paradoxus,3919,Derivante colón,['salt'],[]
Cubiceps pauciradiatus,5049,Bigeye cigarfish,['salt'],[]
Cubiceps whiteleggii,8028,Bouzu-konnyaku,['salt'],[]
