ScientificName,SpecCode,CommonName,Environments,Subspecies
Salmostoma acinaces,24223,Bilchi,['fresh'],[]
Salmostoma bacaila,15775,Allikkobarbi,"['fresh', 'brackish']",[]
Salmostoma balookee,13221,Balookee-kiildaanio,['fresh'],[]
Salmostoma belachi,59841,Belachi,['fresh'],[]
Salmostoma boopis,24226,Boopis razorbelly minnow,['fresh'],[]
Salmostoma horai,24229,Hora kiildaanio,['fresh'],[]
Salmostoma novacula,24279,Bilchi,['fresh'],[]
Salmostoma orissaense,24280,Katari orisanský,['fresh'],[]
Salmostoma phulo,24284,Chela,['fresh'],[]
Salmostoma punjabense,56094,Katari pandžábský,['fresh'],[]
Salmostoma sardinella,24292,Katari sardinovitý,['fresh'],[]
Salmostoma sladoni,24293,Katari Sladonův,['fresh'],[]
Salmostoma untrahi,24294,Katari mahadanský,['fresh'],[]
