ScientificName,SpecCode,CommonName,Environments,Subspecies
Opsaridium boweni,60646,Boweni norjasdaanio,['fresh'],[]
Opsaridium engrauloides,11604,Anšoovis-norjasdaanio,['fresh'],[]
Opsaridium leleupi,11605,Leleupi norjasdaanio,['fresh'],[]
Opsaridium loveridgii,11606,Pstruhovec Loveridgův,['fresh'],[]
Opsaridium maculicauda,11607,Pstruhovec skvrnoocasý,['fresh'],[]
Opsaridium microcephalum,5419,Lake trout,['fresh'],[]
Opsaridium microlepis,5418,Lake salmon,['fresh'],[]
Opsaridium peringueyi,61408,Banded minnow,['fresh'],[]
Opsaridium splendens,50854,Mulanga,['fresh'],[]
Opsaridium tweddleorum,50198,Dwarf sanjika,['fresh'],[]
Opsaridium ubangiense,11608,Oubangui norjasdaanio,['fresh'],[]
Opsaridium zambezense,11609,Balkghieliemientjie,['fresh'],[]
