ScientificName,SpecCode,CommonName,Environments,Subspecies
Raiamas ansorgii,12710,Angola röövpardkala,['fresh'],[]
Raiamas batesii,11615,Batesi röövpardkala,['fresh'],[]
Raiamas bola,12017,Bhol,['fresh'],[]
Raiamas brachyrhabdotos,69134,,['fresh'],[]
Raiamas buchholzi,12711,Buchholzi röövpardkala,['fresh'],[]
Raiamas christyi,11603,Bonyale,['fresh'],[]
Raiamas guttatus,13233,Birma röövpardkala,['fresh'],[]
Raiamas intermedius,11389,Luapula röövpardkala,['fresh'],[]
Raiamas kheeli,62866,Kheeli röövpardkala,['fresh'],[]
Raiamas levequei,5278,Guinea röövpardkala,['fresh'],[]
Raiamas longirostris,12713,Koon-röövpardkala,['fresh'],[]
Raiamas marqueti,69133,,['fresh'],[]
Raiamas moorii,10347,Kilungala,['fresh'],[]
Raiamas nigeriensis,5279,Aeroplane fish,['fresh'],[]
Raiamas salmolucius,12718,Kongo röövpardkala,['fresh'],[]
Raiamas scarciensis,5277,Rajamas sierraleonský,['fresh'],[]
Raiamas senegalensis,5276,Jincerlaane,['fresh'],[]
Raiamas shariensis,11621,Rajamas čadský,['fresh'],[]
Raiamas steindachneri,5280,Rajamas Steindachenrův,['fresh'],[]
