ScientificName,SpecCode,CommonName,Environments,Subspecies
Pleuronichthys coenosus,4251,C-O sole,['salt'],[]
Pleuronichthys cornutus,8551,Carlottin meita-gare,['salt'],[]
Pleuronichthys decurrens,4252,Curlfin sole,['salt'],[]
Pleuronichthys guttulatus,4241,Charlottin diamant,"['brackish', 'salt']",[]
Pleuronichthys lighti,69706,Common frog flounder,"['brackish', 'salt']",[]
Pleuronichthys ocellatus,13979,Charlottin ocellé,['salt'],[]
Pleuronichthys ritteri,4253,Charlottin marbré,['salt'],[]
Pleuronichthys verticalis,4254,Charlottin têtard,['salt'],[]
