ScientificName,SpecCode,CommonName,Environments,Subspecies
Myzopsetta ferruginea,521,Cambula cu coada galbena,['salt'],[]
Myzopsetta proboscidea,4243,Hanagarei,['salt'],[]
Myzopsetta punctatissima,8882,Dab,['salt'],[]
