ScientificName,SpecCode,CommonName,Environments,Subspecies
Hoplias aimara,27850,Aimala,['fresh'],[]
Hoplias australis,64972,,['fresh'],[]
Hoplias brasiliensis,57719,Traíra,['fresh'],[]
Hoplias curupira,64973,Black wolf-fish,['fresh'],[]
Hoplias intermedius,67591,,['fresh'],[]
Hoplias lacerdae,50704,Giant trahira,['fresh'],[]
Hoplias macrophthalmus,11900,Aimara,['fresh'],[]
Hoplias malabaricus,4757,Bululu,['fresh'],[]
Hoplias mbigua,68136,,['fresh'],[]
Hoplias microcephalus,57720,Traíra,['fresh'],[]
Hoplias microlepis,14164,Dientón,['fresh'],[]
Hoplias patana,57723,,['fresh'],[]
Hoplias teres,57724,Guavina,['fresh'],[]
