ScientificName,SpecCode,CommonName,Environments,Subspecies
Labrisomus conditus,64873,Masquerader hairy blenny,['salt'],[]
Labrisomus cricota,59789,Amborê,['salt'],[]
Labrisomus fernandezianus,55258,,['salt'],[]
Labrisomus jenkinsi,46661,Jenkins' blenny,['salt'],[]
Labrisomus multiporosus,8295,Blenia porosa,['salt'],[]
Labrisomus nuchipinnis,3735,Alcabroz,['salt'],[]
Labrisomus philippii,55259,Chalapo clinid,['salt'],[]
Labrisomus pomaspilus,60826,,['salt'],[]
Labrisomus socorroensis,54353,Misspelled blenny,['salt'],[]
Labrisomus wigginsi,54354,Baja blenny,['salt'],[]
Labrisomus xanti,8297,Blenia bocona,['salt'],[]
