ScientificName,SpecCode,CommonName,Environments,Subspecies
Gymnura afuerae,57385,Peruu liblikrai,['salt'],[]
Gymnura altavela,2577,Aeroplanke,"['brackish', 'salt']",[]
Gymnura australis,15404,Austraalia liblikrai,['salt'],[]
Gymnura bimaculata,54451,Dubbelstipvlinderrog,['salt'],[]
Gymnura crebripunctata,13183,Butterfly ray,['salt'],[]
Gymnura crooki,54653,Crooki liblikrai,['salt'],[]
Gymnura hirundo,54654,Madeira butterfly ray,['salt'],[]
Gymnura japonica,11948,Cá Đuối bướm Nhật Bản,['salt'],[]
Gymnura lessae,68412,,['salt'],[]
Gymnura marmorata,2578,California butterfly ray,['salt'],[]
Gymnura micrura,2579,Ali yékhé,"['brackish', 'salt']",[]
Gymnura natalensis,5508,Backwater butterfly ray,['salt'],[]
Gymnura poecilura,8260,Advani-tiriki,['salt'],[]
Gymnura sereti,68413,,['salt'],[]
Gymnura tentaculata,27381,Kombits-liblikrai,['salt'],[]
Gymnura zonura,12593,Bleeker's butterfly ray,['salt'],[]
