ScientificName,SpecCode,CommonName,Environments,Subspecies
Saurenchelys cancrivora,1755,Sale sisalangerjas,['salt'],[]
Saurenchelys cognita,58722,Klaar sisalangerjas,['salt'],[]
Saurenchelys elongata,70485,,['salt'],[]
Saurenchelys fierasfer,8292,Belut,['salt'],[]
Saurenchelys finitima,24276,Austraalia sisalangerjas,['salt'],[]
Saurenchelys gigas,70527,Giant duckbill eel,['salt'],[]
Saurenchelys halimyon,70483,,['salt'],[]
Saurenchelys lateromaculata,58723,Štíhlohlavec skvrnoboký,['salt'],[]
Saurenchelys meteori,58724,Meteori sisalangerjas,['salt'],[]
Saurenchelys stylura,24278,Pillar wire eel,['salt'],[]
Saurenchelys taiwanensis,63066,Filipiini sisalangerjas,['salt'],[]
