ScientificName,SpecCode,CommonName,Environments,Subspecies
Amphilius atesuensis,2448,Ghana-Kaulquappen-Schmerlenwels,['fresh'],[]
Amphilius athiensis,65747,,['fresh'],[]
Amphilius brevis,9406,短体平鳍鮠,['fresh'],[]
Amphilius caudosignatus,64048,,['fresh'],[]
Amphilius chalei,64266,,['fresh'],[]
Amphilius crassus,68052,,['fresh'],[]
Amphilius cryptobullatus,50994,隐棘平鳍鮠,['fresh'],[]
Amphilius dimonikensis,64047,,['fresh'],[]
Amphilius engelbrechti,70382,Inkomati mountain catfish,['fresh'],[]
Amphilius frieli,67859,,['fresh'],[]
Amphilius grandis,66217,,['fresh'],[]
Amphilius jacksonii,9407,Jacksons Kaulquappenwels,['fresh'],[]
Amphilius kakrimensis,12813,Guineanimuevä,['fresh'],[]
Amphilius kivuensis,9408,基伍平鰭鮠,['fresh'],[]
Amphilius korupi,64050,,['fresh'],[]
Amphilius krefftii,66218,,['fresh'],[]
Amphilius lamani,9409,拉氏平鰭鮠,['fresh'],[]
Amphilius lampei,9410,蓝氏平鳍鮠,['fresh'],[]
Amphilius laticaudatus,9411,Bredhalet smerlingemalle,['fresh'],[]
Amphilius lentiginosus,9412,Kakolokotu,['fresh'],[]
Amphilius leopardus,70384,Mottled mountain catfish,['fresh'],[]
Amphilius longirostris,9413,Kuonoimuevä,['fresh'],[]
Amphilius lujani,68053,,['fresh'],[]
Amphilius maesii,9414,梅氏平鰭鮠,['fresh'],[]
Amphilius mamonekenensis,64051,,['fresh'],[]
Amphilius marshalli,70383,Slender mountain catfish,['fresh'],[]
Amphilius natalensis,8381,Natal mountain catfish,['fresh'],[]
Amphilius nigricaudatus,66735,,['fresh'],[]
Amphilius opisthophthalmus,9416,背眼平鰭鮠,['fresh'],[]
Amphilius pedunculus,68049,,['fresh'],[]
Amphilius platychir,2449,Bergbaber,['fresh'],[]
Amphilius pulcher,9417,Koruimuevä,['fresh'],[]
Amphilius rheophilus,9418,游平鰭鮠,['fresh'],[]
Amphilius ruziziensis,68048,,['fresh'],[]
Amphilius uranoscopus,9419,Common mountain catfish,['fresh'],[]
Amphilius zairensis,50995,Zairenimuevä,['fresh'],[]
Amphilius zuluorum,70381,uMkhomazi mountain catfish,['fresh'],[]
