ScientificName,SpecCode,CommonName,Environments,Subspecies
Rhamphichthys apurensis,52934,Langnæset knivfisk,['fresh'],[]
Rhamphichthys atlanticus,57018,Atlantic knifefish,['fresh'],[]
Rhamphichthys drepanium,57019,Bow knifefish,['fresh'],[]
Rhamphichthys hahni,48033,Roundnose knifefish,['fresh'],[]
Rhamphichthys heleios,67909,Marsh knifefish,['fresh'],[]
Rhamphichthys lineatus,48075,Line knifefish,['fresh'],[]
Rhamphichthys longior,57020,Trombetas knifefish,['fresh'],[]
Rhamphichthys marmoratus,48073,Ituí terçado,['fresh'],[]
Rhamphichthys pantherinus,48074,Panterknivfisk,['fresh'],[]
Rhamphichthys rostratus,28040,Anguila,['fresh'],[]
