ScientificName,SpecCode,CommonName,Environments,Subspecies
Stalix davidsheni,56472,,['salt'],[]
Stalix dicra,59040,Forked jawfish,['salt'],[]
Stalix eremia,59039,Solitary jawfish,['salt'],[]
Stalix flavida,59032,Yellow jawfish,['salt'],[]
Stalix histrio,23505,Black-marble jawfish,['salt'],[]
Stalix immaculata,59034,,['salt'],[]
Stalix moenensis,59027,Muna jawfish,"['brackish', 'salt']",[]
Stalix novikovi,70528,,['salt'],[]
Stalix omanensis,46430,Oman jawfish,['salt'],[]
Stalix sheni,59029,沈氏叉棘鰧,['salt'],[]
Stalix toyoshio,59064,Kibire-kaeruamadai,['salt'],[]
Stalix versluysi,59031,Versluys' jawfish,['salt'],[]
