ScientificName,SpecCode,CommonName,Environments,Subspecies
Callichthys callichthys,10922,Ababoutyu,['fresh'],[]
Callichthys fabricioi,56453,Roño,['fresh'],[]
Callichthys oibaensis,63185,Oibita catfish,['fresh'],[]
Callichthys serralabium,62251,Savlæbepansermalle,['fresh'],[]
