ScientificName,SpecCode,CommonName,Environments,Subspecies
Hoplosternum littorale,5377,Atipa,['fresh'],[]
Hoplosternum magdalenae,12205,Lysstribet pansermalle,['fresh'],[]
Hoplosternum punctatum,46495,Spættet pansermalle,['fresh'],[]
