ScientificName,SpecCode,CommonName,Environments,Subspecies
Aspidoras albater,46248,False macropterus,['fresh'],[]
Aspidoras belenos,52748,Mypansermalle,['fresh'],[]
Aspidoras brunneus,46249,Roncador catfish,['fresh'],[]
Aspidoras carvalhoi,46250,Canabrava catfish,['fresh'],[]
Aspidoras depinnai,58328,Ipojuca catfish,['fresh'],[]
Aspidoras eurycephalus,46252,宽头盾皮鮠,['fresh'],[]
Aspidoras fuscoguttatus,46253,Darkspotted catfish,['fresh'],[]
Aspidoras gabrieli,67804,Gabriel's catfish,['fresh'],[]
Aspidoras kiriri,70341,,['fresh'],[]
Aspidoras lakoi,46254,Chessboard catfish,['fresh'],[]
Aspidoras maculosus,46257,Dappled catfish,['fresh'],[]
Aspidoras marianae,68173,,['fresh'],[]
Aspidoras menezesi,46258,Kaitamonninen,['fresh'],[]
Aspidoras microgalaeus,52750,Touhomonninen,['fresh'],[]
Aspidoras pauciradiatus,12190,False corydoras,['fresh'],[]
Aspidoras poecilus,46264,Hoikkamonninen,['fresh'],[]
Aspidoras psammatides,62762,Dashed catfish,['fresh'],[]
Aspidoras raimundi,46265,Ceara bulldog cory,['fresh'],[]
Aspidoras rochai,46266,Comboeiro,['fresh'],[]
Aspidoras spilotus,46267,Gefleckter Aspidoras,['fresh'],[]
Aspidoras taurus,59209,,['fresh'],[]
Aspidoras velites,61666,Ålepansermalle,['fresh'],[]
Aspidoras virgulatus,46268,Blazed cory,['fresh'],[]
