ScientificName,SpecCode,CommonName,Environments,Subspecies
Ipnops agassizii,9152,Agassizi pimekala,['salt'],[]
Ipnops meadi,58767,Meadi pimekala,['salt'],[]
Ipnops murrayi,24635,Harilik pimekala,['salt'],[]
