ScientificName,SpecCode,CommonName,Environments,Subspecies
Thoburnia atripinnis,2999,Blackfin sucker,['fresh'],[]
Thoburnia hamiltoni,3005,Pakaprovec Hamiltonův,['fresh'],[]
Thoburnia rhothoeca,3011,Pakaprovec potoční,['fresh'],[]
