ScientificName,SpecCode,CommonName,Environments,Subspecies
Takifugu alboplumbeus,59620,Hong Kong Pufferfish,['salt'],[]
Takifugu basilevskianus,67697,Kara-fugu,['salt'],[]
Takifugu bimaculatus,59619,Futatsuboshi-fugu,['salt'],[]
Takifugu chinensis,13075,Karasu,['salt'],[]
Takifugu chrysops,24312,Akamefugu,['salt'],[]
Takifugu coronoidus,60464,晕环多纪鲀,['brackish'],[]
Takifugu exascurus,13079,Mushifugu,['salt'],[]
Takifugu flavidus,24266,Hwang-jǒm-pok,['salt'],[]
Takifugu flavipterus,69106,Fine Patterned Puffer,['salt'],[]
Takifugu niphobles,13077,Cá Nóc sao,['salt'],[]
Takifugu oblongus,8301,Bebo,"['brackish', 'salt']",[]
Takifugu obscurus,24264,Mefugu,"['fresh', 'brackish', 'salt']",[]
Takifugu ocellatus,55081,Eclipse Puffer,"['fresh', 'brackish', 'salt']",[]
Takifugu orbimaculatus,60672,圆斑多纪鲀,['fresh'],[]
Takifugu pardalis,13081,Bào dōng fāng tún,['salt'],[]
Takifugu plagiocellatus,63997,,['salt'],[]
Takifugu poecilonotus,24268,Bān diǎn dōng fāng tún,"['fresh', 'brackish', 'salt']",[]
Takifugu porphyreus,10303,Kǒm-pok,['salt'],[]
Takifugu pseudommus,24265,Nameradamashi,['salt'],[]
Takifugu radiatus,13076,Nashifugu,['salt'],[]
Takifugu reticularis,59618,Amime-fugu,['salt'],[]
Takifugu rubripes,8198,Cha-ju-pok,"['fresh', 'brackish', 'salt']",[]
Takifugu snyderi,59617,Shōsai-fugu,['salt'],[]
Takifugu stictonotus,13080,Gomafugu,['salt'],[]
Takifugu variomaculatus,63998,,['salt'],[]
Takifugu vermicularis,10301,Chóng wén dōng fāng tún,['salt'],[]
Takifugu xanthopterus,13074,Huáng qí dōng fāng tún,['salt'],[]
