ScientificName,SpecCode,CommonName,Environments,Subspecies
Tetractenos glaber,52455,Kudospallokala,"['fresh', 'brackish', 'salt']",[]
Tetractenos hamiltoni,55042,Common toadfish,['salt'],[]
