ScientificName,SpecCode,CommonName,Environments,Subspecies
Lagocephalus cheesemanii,49305,Cheeseman's puffer,['salt'],[]
Lagocephalus gloveri,10523,Buntal-pisang perang,['salt'],[]
Lagocephalus guentheri,28209,Baiacu,['salt'],[]
Lagocephalus inermis,8068,Badkonak-mahi-e-saf,['salt'],[]
Lagocephalus laevigatus,1239,Adpana,"['brackish', 'salt']",[]
Lagocephalus lagocephalus,4292,Avamere jänespea,['salt'],[]
Lagocephalus lunaris,8263,Blowfish,"['brackish', 'salt']",[]
Lagocephalus sceleratus,4761,Alnajem,['salt'],[]
Lagocephalus spadiceus,8180,Balon balığı,"['brackish', 'salt']",[]
Lagocephalus suezensis,55076,Balon balığı,['salt'],[]
Lagocephalus wheeleri,24313,Buntal-pisang emas,['salt'],[]
