ScientificName,SpecCode,CommonName,Environments,Subspecies
Arothron caeruleopunctatus,13051,Arare-fugu,['salt'],[]
Arothron carduus,55071,荆棘叉鼻鲀,['salt'],[]
Arothron diadematus,25413,Hadroom,['salt'],[]
Arothron firmamentum,14568,Hoshifugu,['salt'],[]
Arothron gillbanksii,55090,,['salt'],[]
Arothron hispidus,5425,Ballon à épaule noire,"['brackish', 'salt']",[]
Arothron immaculatus,7188,Bebo,"['brackish', 'salt']",[]
Arothron inconditus,23125,Bellystriped blaasop,['salt'],[]
Arothron manilensis,7187,Buntal-pasir garis,"['brackish', 'salt']",[]
Arothron mappa,7857,Ballon griffonné,['salt'],[]
Arothron meleagris,6401,Botete aletas punteadas,['salt'],[]
Arothron multilineatus,67932,Burereng,['salt'],[]
Arothron nigropunctatus,6400,Ballon maculé,['salt'],[]
Arothron reticularis,6594,Bebo,"['brackish', 'salt']",[]
Arothron stellatus,6526,Arothron wielki,"['brackish', 'salt']",[]
