ScientificName,SpecCode,CommonName,Environments,Subspecies
Etmopterus alphus,68051,Whitecheek lanternshark,['salt'],[]
Etmopterus benchleyi,67845,Ninja lanternshark,['salt'],[]
Etmopterus bigelowi,25482,Blurred lantern shark,['salt'],[]
Etmopterus brachyurus,675,Korthalet lanternehaj,['salt'],[]
Etmopterus brosei,69483,Barrie's lanternshark,['salt'],[]
Etmopterus bullisi,676,Gerimpelde lantaarnhaai,['salt'],[]
Etmopterus burgessi,63154,Broadnose lanternshark,['salt'],[]
Etmopterus carteri,50208,Cilindrische lantaarnhaai,['salt'],[]
Etmopterus caudistigmus,60034,Märksaba-tumehai,['salt'],[]
Etmopterus compagnoi,25483,Brown lantern shark,['salt'],[]
Etmopterus decacuspidatus,677,Combtooth lantern shark,['salt'],[]
Etmopterus dianthus,60035,Pink lanternshark,['salt'],[]
Etmopterus dislineatus,60036,Katkendjoon-tumehai,['salt'],[]
Etmopterus evansi,60037,Blackmouth lanternshark,['salt'],[]
Etmopterus fusus,60038,Pygmy lanternshark,['salt'],[]
Etmopterus gracilispinis,678,Broadbanded lanternshark,['salt'],[]
Etmopterus granulosus,679,Baxters lantern dogfish,['salt'],[]
Etmopterus hillianus,680,Blackbelly Dogfish,['salt'],[]
Etmopterus joungi,66060,Joungi tumehai,['salt'],[]
Etmopterus lailae,68367,Laila's lanternshark,"['brackish', 'salt']",[]
Etmopterus lii,70570,Li's lanternshark,['salt'],[]
Etmopterus litvinovi,53935,Kleinooglantaarnhaai,['salt'],[]
Etmopterus lucifer,681,Blackbelly lantern shark,['salt'],[]
Etmopterus marshae,68881,Marsha's lanternshark,['salt'],[]
Etmopterus molleri,23928,Blackbelly lanternshark,['salt'],[]
Etmopterus parini,69489,,['salt'],[]
Etmopterus perryi,50209,Dvärgkäxa,['salt'],[]
Etmopterus polli,682,Aafrika tumehai,['salt'],[]
Etmopterus princeps,683,Brunkäxa,['salt'],[]
Etmopterus pseudosqualiolus,60039,False lanternshark,['salt'],[]
Etmopterus pusillus,684,Gata-preta,['salt'],[]
Etmopterus pycnolepis,53934,Dense-scale lantern shark,['salt'],[]
Etmopterus robinsi,53936,Robin's lantaarnhaai,['salt'],[]
Etmopterus samadiae,68364,Papuan lanternshark,['salt'],[]
Etmopterus schultzi,685,Franjevinlantaarnhaai,['salt'],[]
Etmopterus sculptus,66301,Raidhammas-tumehai,['salt'],[]
Etmopterus sentosus,686,Doornige lantaarnhaai,['salt'],[]
Etmopterus sheikoi,53993,Raspelhammashai,['salt'],[]
Etmopterus spinax,687,Agugghiú neigru,['salt'],[]
Etmopterus splendidus,27023,Futoshimi-fujikujra,['salt'],[]
Etmopterus unicolor,688,Bristled lanternshark,['salt'],[]
Etmopterus viator,66262,Rändur-tumehai,['salt'],[]
Etmopterus villosus,689,Havai tumehai,['salt'],[]
Etmopterus virens,690,Green lantern shark,['salt'],[]
