ScientificName,SpecCode,CommonName,Environments,Subspecies
Pseudomystus bomboides,57776,,['fresh'],[]
Pseudomystus breviceps,23056,短頭鮠,['fresh'],[]
Pseudomystus carnosus,62151,,['fresh'],[]
Pseudomystus flavipinnis,60735,,['fresh'],[]
Pseudomystus fumosus,62152,,['fresh'],[]
Pseudomystus funebris,65371,,['fresh'],[]
Pseudomystus heokhuii,63685,,['fresh'],[]
Pseudomystus inornatus,23059,丑鮠,['fresh'],[]
Pseudomystus leiacanthus,23060,Dwarf bumblebee catfish,['fresh'],[]
Pseudomystus mahakamensis,23062,馬哈卡鮠,['fresh'],[]
Pseudomystus moeschii,23064,莫氏鮠,['fresh'],[]
Pseudomystus myersi,23065,Ikan anak pisang,['fresh'],[]
Pseudomystus robustus,23067,壮体鮠,['fresh'],[]
Pseudomystus rugosus,23068,皱鮠,['fresh'],[]
Pseudomystus siamensis,11987,Asian bumblebee catfish,['fresh'],[]
Pseudomystus sobrinus,62555,,['fresh'],[]
Pseudomystus stenogrammus,62141,,['fresh'],[]
Pseudomystus stenomus,23071,Baung burai,['fresh'],[]
Pseudomystus vaillanti,23072,維氏鮠,['fresh'],[]
