ScientificName,SpecCode,CommonName,Environments,Subspecies
Suezichthys arquatus,4412,Painted rainbow wrasse,['salt'],[]
Suezichthys aylingi,4406,Butcher's dick,['salt'],[]
Suezichthys bifurcatus,59630,Striped rainbow wrasse,['salt'],[]
Suezichthys caudavittatus,4409,Spottail wrasse,['salt'],[]
Suezichthys cyanolaemus,4411,Bluethroat rainbow wrasse,['salt'],[]
Suezichthys devisi,56981,Australian rainbow wrasse,"['brackish', 'salt']",[]
Suezichthys gracilis,4407,Cá Mó vằn đuôi,['salt'],[]
Suezichthys notatus,4410,Mon-itobera,['salt'],[]
Suezichthys ornatus,58373,,['salt'],[]
Suezichthys rosenblatti,67040,Spotted rainbow wrasse,['salt'],[]
Suezichthys russelli,4413,Russell's wrasse,['salt'],[]
Suezichthys soelae,4408,Pello,['salt'],[]
