ScientificName,SpecCode,CommonName,Environments,Subspecies
Pseudocheilinus citrinus,55229,,['salt'],[]
Pseudocheilinus dispilus,55238,,['salt'],[]
Pseudocheilinus evanidus,5616,Bok,['salt'],[]
Pseudocheilinus hexataenia,5617,Bayan,['salt'],[]
Pseudocheilinus ocellatus,55234,Whitebarred pink wrasse,['salt'],[]
Pseudocheilinus octotaenia,5618,Agstreep-lipvis,['salt'],[]
Pseudocheilinus tetrataenia,5619,Bok,['salt'],[]
