ScientificName,SpecCode,CommonName,Environments,Subspecies
Coris atlantica,58407,Dièn i géwèl,['salt'],[]
Coris auricularis,25769,King wrasse,['salt'],[]
Coris aurilineata,13029,Goldlined coris,['salt'],[]
Coris aygula,5624,Angol,['salt'],[]
Coris ballieui,60816,Light colored wrasse fish,['salt'],[]
Coris batuensis,25688,Balaki,['salt'],[]
Coris bulbifrons,12729,Doubleheader,['salt'],[]
Coris caudimacula,8026,Girelle à tache caudale,['salt'],[]
Coris centralis,55260,,['salt'],[]
Coris cuvieri,52844,Aafrika merijunkur,['salt'],[]
Coris debueni,55262,De Buen's coris,['salt'],[]
Coris dorsomacula,6657,Bayan,['salt'],[]
Coris flavovittata,7827,Hilu,['salt'],[]
Coris formosa,7736,Caralete rainha,['salt'],[]
Coris gaimard,5625,African clown wrasse,['salt'],[]
Coris hewetti,55344,,['salt'],[]
Coris julis,58,African rainbow wrasse,['salt'],[]
Coris latifasciata,66974,,['salt'],[]
Coris marquesensis,55347,,['salt'],[]
Coris musume,61752,Musumebera,['salt'],[]
Coris nigrotaenia,46462,Blackbar coris,['salt'],[]
Coris picta,7183,Australian comb wrasse,['salt'],[]
Coris pictoides,5107,Bayan,['salt'],[]
Coris roseoviridis,55349,,['salt'],[]
Coris sandeyeri,12793,Eastern king wrasse,['salt'],[]
Coris variegata,5485,Bayan,['salt'],[]
Coris venusta,7826,Elegant coris,['salt'],[]
